Unnamed: 0,Date,Headline,Category,TextBlob_Sentiment,VADER_Sentiment,BERT_Sentiment_Label,BERT_Sentiment_Score
2825,03/05/2003,IWatt Receives 145 Million,Today's Ventures,0.0,0.0,0,0.3528406322002411
2826,10/07/2003,US Mexico Approve Drug Plan,Health,0.0,0.0,3,0.2591007649898529
2827,03/01/2016,Hillary’s Dirty Little ObamaCare Secret,Review & Outlook,-0.3958333333333333,-0.4404,4,0.4188866913318634
2828,01/21/2018,Three Men Shot Wounded in Midtown Manhattan Near Penn Station,New York,0.1,0.0,0,0.5408958196640015
2829,05/05/2013,The Holy Grail in Painkillers,Business,0.0,0.0,4,0.5291920304298401
2830,02/28/2021,The Markets and Mr Powell,Review & Outlook,0.0,0.0,4,0.3541853725910187
2831,08/14/2005,Ask for Time to Do Taxes,Tip of the Week,0.0,0.0,2,0.29072335362434387
2832,12/11/2002,Hopes for Rally Buoy DJIA,Today's Markets,0.0,0.4215,2,0.22953416407108307
2833,08/27/2015,Federal Judge Blocks New Obama Administration Water Rule,US,0.13636363636363635,-0.2263,0,0.4988005459308624
2834,04/02/2020,US Expected to Recommend Cloth Face Masks for Hot Spots,Politics,0.075,0.3612,3,0.4269464910030365
2835,11/28/2010,Ruling Party Wins Taiwan Local Polls,Asia,0.15,0.7506,3,0.23863102495670319
2836,09/15/2015,Trapped by Zero,Review & Outlook,-0.2,-0.5267,0,0.810731053352356
2837,09/06/2014,Bitcoin Promoter Pleads Guilty,Markets,-0.5,-0.4215,0,0.7153539061546326
2838,11/19/2000,Life's Major Moves Hurt the Pocketbook,Getting Going,0.0625,-0.5688,1,0.36774131655693054
2839,01/21/2012,Islamic Parties Dominate Egypt Vote,Middle East,0.0,0.296,0,0.26433065533638
2840,11/14/2008,China Plans a Stimulus Package,Photos,0.0,0.0,3,0.31701093912124634
2841,04/25/2002,Asbestos Mess Continues to Spread,Major Business News,-0.175,-0.3612,3,0.3002360165119171
2842,02/17/2004,RCN to File for Chapter 11,Telecommunications,0.0,0.0,3,0.276027649641037
2843,11/29/2005,Merck Will Slash Work Force by 11,Health,0.0,-0.2732,0,0.5066220760345459
2844,10/29/2006,Allianz Unit to Buy UK's John Laing,Deals & Deal Makers,0.0,0.0,4,0.4918970763683319
2845,04/19/2014,France's SFR Plans Venture With Vodafone,Business,0.0,0.0,4,0.2555718719959259
2846,05/14/2015,Iraq War Persists as Awkward Election Issue,Politics,-0.6,-0.6705,3,0.3356843590736389
2847,11/25/2005,Some TIPS May Still Offer Value,Credit Markets,0.0,0.34,2,0.5473020076751709
2848,08/07/2011,'Desperate Housewives' to End Its Run,Media & Marketing,-0.6,-0.3182,2,0.24290746450424194
2849,08/08/2016,Trump on the Economy,Review & Outlook,0.0,0.0,4,0.36470040678977966
2850,01/28/2011,Google's Currency Hedges the Right Bet,Markets,0.2857142857142857,0.0,4,0.33676785230636597
2851,12/20/2009,Sports Snapshots,Photos,0.0,0.0,4,0.41382843255996704
2852,02/26/2011,Way to a Man's Heart May Not Be Through an Essay,Letters,0.0,0.6369,0,0.2723928391933441
2853,03/22/2003,Helping China at US Expense,Sunday Journal,0.0,0.296,4,0.5026411414146423
2854,02/16/1999,Hicks Muse Ends Coho Plans,Major Business News,0.0,0.0,2,0.26206696033477783
2855,06/29/2016,‘Three Amigos’ Push Trade at Summit ,World,0.0,0.0,4,0.42167916893959045
2856,01/20/2006,Consumer Mood Improves,Economy,0.0,0.4215,3,0.3702206015586853
2857,03/23/2019,Why Marlboro Maker Bet on Juul the Vaping Upstart Aiming to Kill Cigarettes,Business,0.0,-0.6908,0,0.36303433775901794
2858,01/19/2013,Caterpillar Stumbles in China,Business,0.0,0.0,0,0.5356764197349548
2859,04/16/2013,Bugging Out on Insect Music,New York Culture,0.0,0.0,0,0.39662864804267883
2860,05/23/2019,US Dollar Falls as Housing Data Disappoints,Foreign Exchange,0.0,-0.3818,0,0.38905638456344604
2861,11/14/1999,Mild Inflation Makes Fed's Move a Mystery,Investor's Calendar,0.3333333333333333,0.0,1,0.32281598448753357
2862,03/27/2015,US Rescues Saudi Pilots from Crashed Fighter Jet,Middle East,0.0,0.4404,0,0.5443010926246643
2863,06/03/2008,Shell Buys Arrow Energy Stake,Technology,0.0,0.2732,4,0.38363713026046753
2864,02/08/2020,Trump Calls Ousted National Security Official ‘Insubordinate’ ,Politics,0.0,0.34,0,0.8691513538360596
2865,02/19/2007,Senate Republicans Block Iraq Measure,Politics and Policy,0.0,-0.4404,0,0.339595764875412
2866,11/19/2010,Into the Fray,Heard on the Street,0.0,0.0,0,0.5203526020050049
2867,02/27/2016,Chechen Leader Kadyrov Says He’s Ready to Step Down ,World,0.022222222222222227,0.3612,0,0.34789323806762695
2868,12/09/2007,Protecting Taxpayers From AMT,Ask Dow Jones,0.0,0.0,3,0.275478333234787
2869,04/29/2012,Violent Protests in Malaysia,Photos,-0.8,-0.7003,0,0.49435701966285706
2870,10/24/2015,Mexican Storm Patricia Weakens,Latin America,0.0,-0.3182,1,0.3276100754737854
2871,08/24/2004,Toyota Tundra Probe Is Upgraded,US Business News,0.0,0.0,4,0.4779510498046875
2872,02/21/2006,FDA Reviews Data Tied to Birth-Control Patch,Health,0.0,0.0,0,0.42493993043899536
2873,08/01/2008,Motorola Ekes Out a Small Profit,Technology,-0.25,0.4404,0,0.32574447989463806
2874,02/08/2006,Moody's Puts a Damper on GM Bonds,Credit Markets,0.0,0.0,4,0.24389305710792542
2875,09/06/2019,Death of a Dictator,Review & Outlook,0.0,-0.5994,0,0.3404182493686676
2876,08/05/2001,High-End Hotels Are Offering Low Prices,Tip of the Week,0.0,-0.2732,1,0.34124600887298584
2877,02/01/2014,United Continental to Downsize Cleveland Hub,Business,0.0,0.4215,4,0.26533299684524536
2878,06/25/2016,In ‘Brexit’ Vote Britons Pick Corporate Winners and Losers,Business,-0.1,-0.0772,0,0.27030912041664124
2879,07/24/2002,Expedia Posts 2nd-Quarter Profit,Major Business News,0.0,0.4404,4,0.3973674178123474
2880,01/30/2018,California Senate Passes Tax Workaround Bill,US,0.0,0.0,0,0.2410898059606552
2881,07/14/2016,Xerox Rejects Proposed Merger Deal With RR Donnelley ,Tech,0.0,-0.4939,0,0.44819900393486023
2882,10/03/2000,Full Text of Fed Policy Statement,Economy,0.35,0.0,3,0.34791332483291626
2883,11/20/2008,Overstating the UK Deflation Threat,Heard on the Street,0.0,-0.5267,0,0.5070527195930481
2884,09/10/2004,European Markets End Higher,Europe Markets,0.125,0.0,1,0.33098170161247253
2885,06/02/2015,Brown-Forman to Buy Slane Castle Irish Whiskey,Business,0.0,0.0,3,0.3170698881149292
2886,10/21/2003,Icahn Denies Plan to Pressure Kodak,US Business News,0.0,-0.6124,0,0.5891815423965454
2887,12/01/2010,Enterprise Products Partners Wynn Resorts Money Flow Leaders EPD WYNN,Business,0.0,0.0,4,0.5707760453224182
2888,10/01/2011,China's Manufacturing Steady,Asia Business,0.16666666666666666,0.0,4,0.548123836517334
2889,12/24/1998,Loans Still Threaten Japan's Banks,Business and Finance - Asia,0.0,-0.3818,0,0.39043062925338745
2890,04/19/2007,JP Morgan Posts 55 Jump in Net Income,US Business News,0.0,0.368,0,0.2340068370103836
2891,03/15/2008,Global Call on Protests in Tibet,World News,0.0,-0.2263,4,0.3906916081905365
2892,05/24/2002,Investors Snatch Up Shares of SRA,Major Business News,0.0,0.296,0,0.5481582283973694
2893,02/29/2020,US Taliban Sign Deal Meant to End America's Longest War ,World,0.0,-0.5994,0,0.271479994058609
2894,11/02/2011,EFSF Bond Delay Raises Stakes,Heard on the Street,0.0,-0.3182,3,0.23412558436393738
2895,09/21/2017,KB Home Cuts CEO’s Bonus After His Rant at Kathy Griffin,Business,0.0,-0.0258,3,0.26078131794929504
2896,05/22/2000,JD Edwards to Cut 800 Jobs,Tech Center,0.0,-0.2732,0,0.2615950405597687
2897,01/01/2015,Let’s Call Off the Meeting and Get Back to Work,Commentary,0.0,0.0,0,0.27404266595840454
2898,02/17/2005,Bank Real-Estate Shares Hurt Tokyo,Asia Markets,0.0,-0.296,0,0.62468022108078
2899,01/15/2016,After 115 Years a Heavyweight Title Fight in Brooklyn,Sports,0.0,-0.3818,4,0.44096094369888306
2900,10/02/2011,CollegeHumor Aims to Grow Up With New Site,Media & Marketing,0.13636363636363635,0.0,3,0.40397411584854126
2901,12/16/2010,The Answer Tweed in the City,Asia,0.0,0.0,4,0.35277456045150757
2902,08/20/2012,Tokyo Re-Examines Ties With Seoul,Asia,0.0,0.0,3,0.3735281229019165
2903,03/17/2017,The President Fells a Demagogue,Bookshelf,0.0,0.0,0,0.478909969329834
2904,03/21/1999,Singapore Bans Live-Pig Imports,Business and Finance - Asia,0.0,0.0,0,0.5832261443138123
2905,02/15/2017,Venezuela Takes CNN En Español Off the Air,Latin America,0.0,0.0,0,0.6142921447753906
2906,01/30/2019,Lawmakers Seek to Break Immigration Impasse,Politics,0.0,0.0,0,0.4622105360031128
2907,04/07/2007,US Plans Antipiracy Cases Against China,Politics and Policy,0.0,0.0,0,0.36282405257225037
2908,09/22/2010,European Stocks Decline,Europe Markets,0.0,0.0,1,0.36130309104919434
2909,06/04/2019,Six Historic LGBT Sites in New York City Are Up for Landmark Status ,New York,0.06818181818181818,0.0772,4,0.64109867811203
2910,05/12/2002,Hog Futures Gain on Strong Cash Prices,Commodities,0.43333333333333335,0.7717,4,0.41651952266693115
2911,12/03/2003,Techs Fall After Nasdaq Hit 2000,Tech Stocks,0.0,0.0,0,0.40268680453300476
2912,12/04/2020,Activision Blizzard Sues Netflix for Allegedly Poaching Its Former Finance Chief ,Business,-0.05,0.0,0,0.579695999622345
2913,04/22/2017,France Pauses for Breath on Eve of Unpredictable Election,Europe,-0.16666666666666666,0.0,0,0.43526163697242737
2914,03/23/2005,Americas Markets Drop Sharply,Americas Markets,-0.125,-0.2732,1,0.4381345510482788
2915,12/18/2011,Who Crashed AMR It's Certainly Not Us ,Letters,-0.10714285714285714,0.34,0,0.7322890758514404
2916,02/16/2006,Manufacturers See Bright Outlook,Economy,0.7000000000000001,0.4404,4,0.3730910122394562
2917,12/16/2014,From Russia Geely Feels No Love,Heard on the Street,-0.25,-0.5216,0,0.4710482358932495
2918,04/22/2005,Premium Items Lift Net at McDonald's,Earnings,0.0,0.0,4,0.42080458998680115
2919,03/31/2020,Wrong Kind of Red Light for Traffic Company ,Heard on the Street,0.125,-0.4767,0,0.6308366656303406
2920,07/23/2013,Prosecutors Preparing to Charge SAC,Markets,0.0,0.0,2,0.2367764264345169
2921,08/29/2006,Sherwin-Williams Hilton Gain,US Stocks,0.0,0.5267,3,0.27686622738838196
2922,12/28/2005,Auto Insurer Offers Medical Care,Health,0.05,0.4939,3,0.3535429835319519
2923,05/05/2003,Growth Returns to Service Sector,Economy,0.0,0.3818,3,0.38411983847618103
2924,09/18/2017,Google Finally Mobilizes After India’s Cash Crackdown,Tech,0.0,0.0,0,0.40869584679603577
2925,06/24/2011,Armenia Azerbaijan Fail to Resolve Enclave Dispute,Asia,-0.5,-0.5574,0,0.35702207684516907
2926,09/19/2009,FHA Will Tighten Credit Standards,Economy,0.0,0.3818,4,0.4134141504764557
2927,01/13/2002,How Much Is Too Much,Tip of the Week,0.2,0.0,1,0.4282311201095581
2928,08/02/2018,Yemen’s Government Rebels to Hold Talks UN Envoy Says ,Middle East,0.0,-0.2023,0,0.4653513729572296
2929,01/24/2020,Happy Chinese New Year—Now Please Appropriate My Culture,Commentary,0.3590909090909091,0.7184,4,0.6910501718521118
2930,10/04/2010,World Bank Chief Warns on Hurdles to Growth,World News,0.0,0.296,3,0.251335471868515
2931,12/17/2000,Two Venture-Capital Firms Plan to Combine Surveys,Today's Ventures,0.0,0.0,2,0.30870553851127625
2932,01/22/2008,Photos Global Selloff,Infogrfx Slide Show,0.0,0.0,4,0.3442816436290741
2933,01/25/2011,Christie Seizes Control of Passaic Valley Authority,New York Politics,0.0,0.0772,0,0.2696673274040222
2934,09/09/2006,Broadcom Sees Bigger Options Hit,US Business News,0.0,0.0,2,0.3644167184829712
2935,05/25/2002,ETrade CEO Gives Up Some of His Pay,Technology,0.0,-0.1027,0,0.3039088845252991
2936,01/31/2013,Lettrs Tackles Letter-Sending in the Digital Age,Technology,0.0,0.0,4,0.3338788151741028
2937,03/25/2015,Changing TV Landscape Colors ‘Upfront’ Sales Outlook,Media & Marketing,0.0,0.0,3,0.37746182084083557
2938,03/18/2003,US Stocks Rise Slightly as Iraq Looms,Today's Markets,-0.16666666666666666,-0.0865,2,0.3616374433040619
2939,07/19/2002,OVP Closes Fund,Today's Ventures,0.0,0.0,0,0.24026429653167725
2940,12/04/2014,Corporate Watch News Digest,Business,0.0,0.0,4,0.31471019983291626
2941,03/05/2013,Drone Report Investigated By FAA FBI,New York Region,0.0,0.0,0,0.3053513169288635
2942,12/14/2020,An Unspecial Counsel for Hunter Biden,Review & Outlook,0.0,0.0,0,0.36700063943862915
2943,04/16/2014,Reynolds American Former CEO Susan Cameron to Return to Post,Business,0.0,0.0,0,0.3246467709541321
2944,12/21/2008,Blagojevich Denies All Charges,Politics and Policy,0.0,-0.5994,0,0.7028016448020935
2945,10/01/2002,AOL's Case Goes on Offensive,Major Business News,0.0,-0.4588,0,0.46394336223602295
2946,06/03/2018,Trump Adviser Kudlow Defends Tariffs on Canada,Politics,0.0,0.0,3,0.31990936398506165
2947,02/13/2000,Stocks Wrap Up Two-Sided Week,Investor's Calendar,0.0,0.0,3,0.21086321771144867
2948,01/31/2007,US Economy Grows 35,Economy,0.0,0.0,2,0.2352711260318756
2949,09/25/2007,Cuomo Probes Facebook's Safety Measures,US Business News,0.0,0.4215,3,0.2794075608253479
2950,10/17/2002,IBM Surges on Upbeat Results,US Stocks,0.0,0.0,4,0.2580077350139618
2951,01/05/2012,Caterpillar Contract Dispute Locks Workers Out,Business,0.0,-0.4019,0,0.48246586322784424
2952,08/20/2012,Apple Market Cap Hits Record High,Technology,0.16,0.0,4,0.6130911707878113
2953,05/11/2006,Dollar Falls on Fed Rate Indication,Foreign Exchange,0.0,0.0,0,0.5046676993370056
2954,05/23/2006,Lowe's Net Soars but Gains May Slow,Economy,-0.15000000000000002,0.4767,2,0.5525748133659363
2955,09/25/2008,Li Shows He's Asia's Buffett,Heard on the Street,0.0,0.0,4,0.36804306507110596
2956,08/15/2013,Millstone Nuclear Unit Is Restored to Service,New York Region,0.0,0.34,4,0.4146884083747864
2957,03/29/2003,'Rather Gloomy Scenarios',Sunday Journal,0.0,-0.1531,2,0.5156922340393066
2958,10/08/2001,Dollar Finishes Even With Euro Off vs Yen,Foreign Exchange,0.0,0.0,0,0.6700799465179443
2959,03/11/2005,Oil Is Pushing Delta Toward Bankruptcy,US Business News,0.0,0.0,0,0.4123019576072693
2960,02/29/2008,KKR Vehicle Cuts Value of Holdings,European Business News,0.0,0.0516,0,0.34692856669425964
2961,02/19/2003,Americas Slip as War Jitters Return,Americas Markets,0.0,-0.5994,0,0.5878696441650391
2962,03/10/2001,Mexico's Fox to Push Privatization,Americas,0.0,0.0,4,0.3208921253681183
2963,05/20/2021,Google to Open Its First Permanent Retail Store in New York City ,Tech,0.12878787878787878,0.0,4,0.5688328742980957
2964,01/03/2009,Love of Biotech Is the Drug,Heard on the Street,0.5,0.6369,4,0.6490606069564819
2965,09/05/2004,Investor's Calendar,Investor's Calendar,0.0,0.0,4,0.32411667704582214
2966,04/30/2015,Big Banks Use Loophole to Avoid Ban,Markets,0.0,-0.7003,3,0.3075485825538635
2967,09/22/2003,Currency Swings Roil Markets,The Afternoon Report,0.0,0.0,2,0.23342826962471008
2968,07/28/2006,Pfizer Names Kindler as CEO,Health,0.0,0.0,4,0.3585427701473236
2969,06/21/2014,Mayor de Blasio and Family March in Mermaid Parade,New York,-0.25,0.0,4,0.4921366572380066
2970,11/03/2016,Credit Suisse Reports Profit but Investors Unimpressed,Europe Markets,0.0,-0.09,0,0.4688582420349121
2971,12/15/2009,Signs of Recovery Benefit Dollar,Foreign Exchange,0.0,0.4588,4,0.2426702231168747
2972,11/06/2014,Colleges Push to Keep Financial Advisers Away From Athletes,Sports,0.0,0.0,2,0.2544618844985962
2973,12/14/2003,SBC Increases Its Dividend 11,Telecommunications,0.0,0.0,0,0.25744450092315674
2974,11/02/2014,Star Power Drawn to Race in Connecticut,Politics,0.0,0.0,4,0.8353713750839233
2975,12/28/2015,Deadly Storms Move Across the US,US,-0.2,0.0,0,0.3002246022224426
2976,01/09/2017,US Utility Patent Grants Hit Record in 2016 ,Tech,0.0,0.2263,4,0.6232683062553406
2977,04/05/2003,Pros Make Their Rebound Bets,Markets Main,0.0,0.0,3,0.3065932095050812
2978,02/11/2012,The Greeks' Daring Experiment,Bookshelf,0.0,0.3612,4,0.4299543797969818
2979,07/28/2010,Boeing Profit Drops 21,Earnings,0.0,0.4404,0,0.48206233978271484
2980,05/08/2021,What CEOs Are Saying About Boosting the Minimum Wage,Business,0.0,0.34,4,0.3934250771999359
2981,03/20/2014,Uruguay May Accept 5 Guantanamo Prisoners,Latin America,0.0,-0.1779,0,0.6337889432907104
2982,06/05/1999,Cathay Pacific Cancels More Flights,Business and Finance - Asia,0.5,-0.2263,0,0.5053268074989319
2983,04/03/2020,What’s It Like to Wear a Mask Look to Los Angeles,US,0.0,0.3612,4,0.3098345100879669
2984,08/05/2012,Greek Talks With Creditors 'Progress',Europe,0.0,0.4215,3,0.25330182909965515
2985,09/16/2002,Techs Drop With War Jitters,Tech Stocks,0.0,-0.7184,0,0.48521924018859863
2986,06/07/2021,Biogen’s Alzheimer’s Drug Is a Wall Street Winner,Heard on the Street,0.0,0.5859,4,0.38271158933639526
2987,11/02/2018,Trump US Is Much Closer to China Trade Deal,Politics,0.2,0.0,0,0.22921223938465118
2988,05/22/2005,Eight Questions to Kick You Into Gear,Getting Going,0.0,0.0,4,0.4048139750957489
2989,07/05/2012,Treasury Auctions,Markets,0.0,0.2023,4,0.37323644757270813
2990,05/16/2018,‘Speak Freely’ and ‘Hate’ Reviews Teaching Tolerance,Bookshelf,-0.2,0.296,4,0.5084503293037415
2991,08/25/2016,Son of Russian Lawmaker Convicted in Hacking Case ,US,0.0,0.0,0,0.4806162118911743
2992,11/21/2007,S&P Cuts MGIC Debt Rating,US Business News,0.0,-0.5719,0,0.4057650864124298
2993,09/17/2003,SEC Wants Answers From NYSE,Markets Main,0.05,0.0,0,0.3114408552646637
2994,05/03/2019,Mississippi River Cities Brace for More Damage as Floodwaters Move Toward St Louis,US,0.5,-0.5413,1,0.2271670401096344
2995,03/19/2016,Suicide Bomber Hits Busy Street in Istanbul,Europe,0.1,-0.6705,0,0.25761720538139343
2996,05/23/2008,Oil Pressures European Shares,Europe Markets,0.0,-0.0258,2,0.23059827089309692
2997,10/22/2020,Trump Issues Executive Order Making Some Civil Servants Easier to Hire and Fire,Politics,0.0,0.1027,2,0.281375527381897
2998,05/16/2010,A New York Classic,Photos,0.1515151515151515,0.0,4,0.6735785007476807
2999,04/25/2014,Judge Clears AMR-US Airways Merger,Business,0.0,0.0772,0,0.22857765853405
3000,06/27/2019,I Compete With Facebook and It’s No Monopoly,Commentary,0.0,-0.296,4,0.4180924892425537
3001,05/25/2012,Suspect's Wife Never Knew Secret Shared With Others,New York Region,-0.4,-0.2584,0,0.34907862544059753
3002,06/26/2020,The Coronavirus Surge in Florida Arizona Texas Isn’t the Same as New York’s Crisis,US,0.06818181818181818,-0.6249,1,0.33393627405166626
3003,08/16/2019,Natural-Gas Prices Drop on Cooler-Weather Forecasts,Commodities,0.0,-0.2732,1,0.3295676112174988
3004,05/01/2010,Barcap Falls Short of Rivals,Business,0.0,0.0,1,0.3676920235157013
3005,01/20/2011,NBC Executive to Depart,Media & Marketing,0.0,0.0,0,0.5380640625953674
3006,05/07/2017,EU Leaders Breathe Sigh of Relief ,Europe,0.0,0.4939,4,0.2752115726470947
3007,10/03/2013,US Shutdown Scuttles Obama's Asia Trip,World News,0.0,0.0,0,0.6499108076095581
3008,11/10/2006,BT's Net Profit Rises 28,Earnings,0.0,0.4404,4,0.22960767149925232
3009,10/13/2015,What’s Eating Europe’s Banks,Review & Outlook,0.0,0.0,4,0.3655032515525818
3010,12/25/2006,World Reactions,World News,0.0,0.0,4,0.41048547625541687
3011,01/23/2021,Photos Where’s the Fire,Slideshow,0.0,-0.34,3,0.245017871260643
3012,01/16/2002,Covisint Sees Profitability by Year End,Tech Center,0.0,0.2732,3,0.4102507531642914
3013,05/19/2009,Terrorist Who Refused to Compromise,World,0.0,-0.7845,0,0.659839928150177
3014,04/29/2005,Havas Rejects Bollore Proposal,Media & Marketing,0.0,-0.4939,0,0.5031367540359497
3015,07/03/2014,Obama Merkel Press Russia on Ukraine,US,0.0,0.0,0,0.3435007333755493
3016,04/18/2017,Fox News Is Preparing to Cut Ties With Bill O’Reilly,Media & Marketing,0.0,-0.2732,3,0.2840849757194519
3017,07/12/2014,Hamas Unnerves Tel Aviv Residents,Middle East,0.0,0.0,0,0.2885400056838989
3018,05/08/2010,Andy Kessler The Markets Have Good Reasons To Be Nervous,Opinion,0.7,0.2023,3,0.32517850399017334
